camis,name,boro,building,street,zipcode,phone_x,cuisine_description,inspection_date,action,violation_code,violation_description,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone_y,display_phone,distance,community_by_nta,median_income_by_com,pop_by_nta
50002549,balaboosta,Manhattan,611,HUDSON ST,10014.0,2123901545,Mediterranean,8/27/19,Violations were cited in the following area(s).,"02B, 02H, 04A, 08C","Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours., Food Protection Certificate not held by supervisor of food operations., Hot food item not held at or above 140Âº F., Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.",27.0,Z,8/27/19,9/23/19,Cycle Inspection / Re-inspection,40.73763657,-74.00568339,102.0,3.0,7900.0,1011424.0,1006250015.0,MN23,CKDJ5EnccjRvvVF3csTn6Q,balaboosta-new-york-3,https://s3-media4.fl.yelpcdn.com/bphoto/syUJ6ih_KB549EQdJwZxQw/o.jpg,False,https://www.yelp.com/biz/balaboosta-new-york-3?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,62,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"{'latitude': 40.73769, 'longitude': -74.00584}","['pickup', 'delivery']",,"{'address1': '611 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['611 Hudson St', 'New York, NY 10014']}",12123901545.0,(212) 390-1545,3714.489974250332,M02,162092.0,66880.0
50002573,ital kitchen,Brooklyn,1032,UNION STREET,11225.0,3474059727,Vegetarian,1/15/19,Violations were cited in the following area(s).,"04L, 08A, 10F","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12.0,A,1/15/19,9/23/19,Cycle Inspection / Initial Inspection,40.66962718,-73.95761103,309.0,35.0,32500.0,3337861.0,3012730011.0,BK63,J-wZAcn2SfjsncFViLKO8g,ital-kitchen-brooklyn-2,https://s3-media1.fl.yelpcdn.com/bphoto/xkvRla_3aBLOX1_6YoQAsA/o.jpg,False,https://www.yelp.com/biz/ital-kitchen-brooklyn-2?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,141,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 40.66962, 'longitude': -73.95804}","['pickup', 'delivery']",$$,"{'address1': '1032 Union St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['1032 Union St', 'Brooklyn, NY 11225']}",13474059727.0,(347) 405-9727,5028.751160624319,K09,66701.0,39670.0
50002574,cibo e vino,Manhattan,2418,BROADWAY,10024.0,2123620096,Italian,10/17/18,Violations were cited in the following area(s).,"04M, 08A, 10F","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Live roaches present in facility's food and/or non-food areas., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11.0,A,10/17/18,9/23/19,Cycle Inspection / Initial Inspection,40.79010554,-73.97507801,107.0,6.0,17500.0,1033301.0,1012360044.0,MN12,lP4ynyBoeFPywLg78XkMmw,cibo-e-vino-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/yN32E1wQHFTsJU9Y9AVxxQ/o.jpg,False,https://www.yelp.com/biz/cibo-e-vino-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,320,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.790206, 'longitude': -73.9749174}","['pickup', 'delivery']",$$,"{'address1': '2418 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['2418 Broadway', 'New York, NY 10024']}",12123620096.0,(212) 362-0096,9565.28733738756,M07,136735.0,132378.0
50002767,the skylark,Manhattan,530,FASHION AVE,10018.0,2122574577,American,6/5/19,Violations were cited in the following area(s).,"06D, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9.0,A,6/5/19,9/23/19,Cycle Inspection / Initial Inspection,40.75384396,-73.98855103,105.0,3.0,11300.0,1014485.0,1007880049.0,MN17,JZ06I46tmJlvYA_NZ7zyxw,the-skylark-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/KeWGU4tWLj8B005K6WrJpg/o.jpg,False,https://www.yelp.com/biz/the-skylark-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,560,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.754295, 'longitude': -73.989}",[],$$$,"{'address1': '200 W 39th St', 'address2': 'Fl 30', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['200 W 39th St', 'Fl 30', 'New York, NY 10018']}",12122574577.0,(212) 257-4577,5450.162208971763,M05,120248.0,28630.0
50002780,hou yi hot pot,Manhattan,92,HESTER ST,10002.0,2129663420,Chinese,6/27/19,Violations were cited in the following area(s).,"04L, 08A, 10F","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11.0,A,6/27/19,9/23/19,Cycle Inspection / Re-inspection,40.71640296,-73.99262297,103.0,1.0,1600.0,1003885.0,1003000015.0,MN27,qFZuYdXy57_ydnsEFdfOxA,hou-yi-hot-pot-new-york-4,https://s3-media3.fl.yelpcdn.com/bphoto/-LQgxtgY8pQ2VpzFw2vsLg/o.jpg,False,https://www.yelp.com/biz/hou-yi-hot-pot-new-york-4?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,206,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.727291, 'longitude': -73.988921}",[],$$$,"{'address1': '97 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['97 2nd Ave', 'New York, NY 10003']}",12126258989.0,(212) 625-8989,2471.011906389663,M03,41302.0,47844.0
50003042,bengal tiger indian food,Manhattan,58,WEST 56TH STREET,10019.0,2122652703,Indian,10/22/18,Violations were cited in the following area(s).,"06C, 10F","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7.0,A,10/22/18,9/23/19,Cycle Inspection / Initial Inspection,40.76303427,-73.976265,105.0,4.0,10400.0,1084505.0,1012710167.0,MN17,x0k5kFArHLijdY8-NEQ7Xg,bengal-tiger-indian-food-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/UIX06NFq1Ux1mX4BGwMtGA/o.jpg,False,https://www.yelp.com/biz/bengal-tiger-indian-food-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,1930,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.763167, 'longitude': -73.977131}","['delivery', 'pickup']",$$,"{'address1': '58 W 56th St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['58 W 56th St', 'Fl 2', 'New York, NY 10019']}",12122652703.0,(212) 265-2703,6579.278643154158,M05,120248.0,28630.0
50003115,mountain province,Brooklyn,234,UNION AVE,11211.0,7183877030,Bakery,2/12/19,Violations were cited in the following area(s).,"06E, 09C","Food contact surface not properly maintained., Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",8.0,A,2/12/19,9/23/19,Cycle Inspection / Initial Inspection,40.70750223,-73.95053543,301.0,34.0,51100.0,3070916.0,3030400001.0,BK90,1RRD6Ub4QEW9ZeyaBMx5jQ,mountain-province-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/Gk8R7jL2TydoATkCrumBRg/o.jpg,False,https://www.yelp.com/biz/mountain-province-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,262,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.7075228032172, 'longitude': -73.9503787374344}","['delivery', 'pickup']",$,"{'address1': '9 Meserole St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['9 Meserole St', 'Brooklyn, NY 11206']}",17183877030.0,(718) 387-7030,3708.860358733749,K01,98284.0,34158.0
50003174,boilermaker,Manhattan,72,E 1ST ST,10003.0,2129955400,American,3/6/19,Violations were cited in the following area(s).,"02B, 10D, 10F","Hot food item not held at or above 140Âº F., Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12.0,A,3/6/19,9/23/19,Cycle Inspection / Initial Inspection,40.7233771,-73.98870059,103.0,2.0,3602.0,1079099.0,1004437503.0,MN22,UTzACyFayWbmg19iqrXFXA,boilermaker-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/UmB0_yafEFW3qWzfFLO3tw/o.jpg,False,https://www.yelp.com/biz/boilermaker-new-york-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,237,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.72345, 'longitude': -73.98855}","['pickup', 'delivery']",$$,"{'address1': '13 First Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['13 First Ave', 'New York, NY 10003']}",12129955400.0,(212) 995-5400,2059.001729336696,M03,41302.0,44136.0
50003444,ez grill nyc,Bronx,790,LYDIG AVE,10462.0,3472818802,Mediterranean,6/6/19,Violations were cited in the following area(s).,"06C, 10F, 10H","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Proper sanitization not provided for utensil ware washing operation.",10.0,A,6/6/19,9/23/19,Cycle Inspection / Re-inspection,40.85441694,-73.86423288,211.0,13.0,22800.0,2048825.0,2042920024.0,BX49,ju0UobdUZQWfyxWJEnoviQ,ez-grill-nyc-bronx,https://s3-media2.fl.yelpcdn.com/bphoto/7jfIV9srHIcx3NuYwJ-joQ/o.jpg,False,https://www.yelp.com/biz/ez-grill-nyc-bronx?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,137,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.8543220213677, 'longitude': -73.8641628382638}","['delivery', 'pickup']",$,"{'address1': '790 Lydig Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['790 Lydig Ave', 'Bronx, NY 10462']}",13472818802.0,(347) 281-8802,19851.96476894186,B11,58204.0,30073.0
50003503,cafe 52 restaurant,Queens,5129,43RD AVE,11377.0,7186832341,American,9/6/19,Establishment re-opened by DOHMH,"04M, 08A, 10F","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Live roaches present in facility's food and/or non-food areas., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11.0,Z,9/6/19,9/23/19,Cycle Inspection / Reopening Inspection,40.74429566,-73.91327172,402.0,26.0,25302.0,4030753.0,4013140050.0,QN31,zKWki9qwaWU7zcB-zVR_kA,cafe-52-restaurant-woodside,https://s3-media3.fl.yelpcdn.com/bphoto/nlcUqLoSLKOB_KltLgQ_sw/o.jpg,False,https://www.yelp.com/biz/cafe-52-restaurant-woodside?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,129,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 40.7442615588797, 'longitude': -73.9125309643363}","['delivery', 'pickup']",$$,"{'address1': '5129 43rd Ave', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['5129 43rd Ave', 'Woodside, NY 11377']}",17184240250.0,(718) 424-0250,8130.330327018874,Q02,80913.0,63271.0
50003553,rancho tequileria,Manhattan,741,9TH AVE,10019.0,718536021_,Mexican,4/29/19,Violations were cited in the following area(s).,"10A, 10B, 10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly., Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",6.0,A,4/29/19,9/23/19,Cycle Inspection / Initial Inspection,40.76357691,-73.98888868,104.0,3.0,13300.0,1026683.0,1010600029.0,MN15,XYyIWs-3J4bZRZDfcsMquQ,rancho-tequileria-new-york-3,https://s3-media4.fl.yelpcdn.com/bphoto/As4wr16gsFVBH3w5y2FI4Q/o.jpg,False,https://www.yelp.com/biz/rancho-tequileria-new-york-3?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,293,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 40.763717, 'longitude': -73.989189}","['delivery', 'pickup']",$$,"{'address1': '741 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['741 9th Ave', 'New York, NY 10019']}",12129560731.0,(212) 956-0731,6495.374763979711,M05,120248.0,45884.0
50003572,terrace bagels,Brooklyn,222-222A,PROSPECT PARK WEST,11215.0,7187683943,American,9/5/19,Violations were cited in the following area(s).,"06E, 10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",7.0,A,9/5/19,9/23/19,Cycle Inspection / Re-inspection,40.66000471,-73.98070624,307.0,39.0,16900.0,3026917.0,3011090043.0,BK40,T-JA9h3BIZfFNvjwHAAj9Q,terrace-bagels-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/02n4tR2hxxqFhncLgOc05Q/o.jpg,False,https://www.yelp.com/biz/terrace-bagels-brooklyn?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,356,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.66009, 'longitude': -73.980955}","['pickup', 'delivery']",$,"{'address1': '222 & 222A Prospect Park W', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['222 & 222A Prospect Park W', 'Brooklyn, NY 11215']}",17187683943.0,(718) 768-3943,5167.1165531019315,K07,67871.0,20988.0
50003685,patisserie tomoko,Brooklyn,568,Union Ave,11211.0,7183887121,Bakery,8/1/19,Violations were cited in the following area(s).,"06C, 06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13.0,A,8/1/19,9/23/19,Cycle Inspection / Initial Inspection,40.7174829,-73.95217297,301.0,33.0,51500.0,3412620.0,3027310001.0,BK73,qXuUBEaib4caLC6WCPhBjA,patisserie-tomoko-brooklyn-2,https://s3-media3.fl.yelpcdn.com/bphoto/niz5qxycVw0CfcjBskznQg/o.jpg,False,https://www.yelp.com/biz/patisserie-tomoko-brooklyn-2?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,318,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.7176114, 'longitude': -73.9519192}","['pickup', 'delivery']",$$,"{'address1': '568 Union Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['568 Union Ave', 'Brooklyn, NY 11211']}",17183887121.0,(718) 388-7121,3819.173952787307,K01,98284.0,45774.0
50003770,fuleen seafood restaurant,Manhattan,11,DIVISION ST,10002.0,2129416888,Chinese,7/11/19,Violations were cited in the following area(s).,"05A, 06A","Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared., Sewage disposal system improper or unapproved.",15.0,B,7/11/19,9/23/19,Cycle Inspection / Re-inspection,40.71407285,-73.99692665,103.0,1.0,800.0,1003524.0,1002810060.0,MN27,OQY_QgAYZhuNBsza2sl4YQ,fuleen-seafood-restaurant-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/i0jAj227t1Bx5xr8Ln-m_w/o.jpg,False,https://www.yelp.com/biz/fuleen-seafood-restaurant-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,77,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 40.7139, 'longitude': -73.99688}","['delivery', 'pickup']",$$,"{'address1': '11 Division St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['11 Division St', 'New York, NY 10002']}",12129416888.0,(212) 941-6888,967.8882926836574,M03,41302.0,47844.0
50003977,gorilla coffee,Brooklyn,472,BERGEN ST,11217.0,3479873766,CafÃ©/Coffee/Tea,5/20/19,Violations were cited in the following area(s).,"02G, 10B, 10F","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",13.0,A,5/20/19,9/23/19,Cycle Inspection / Re-inspection,40.6809821,-73.97576432,306.0,39.0,12902.0,3018597.0,3009330027.0,BK37,05E35lYOpo0yD5Bcd_rC0g,gorilla-coffee-new-york-2,https://s3-media3.fl.yelpcdn.com/bphoto/lnNgQ_JbrKQUsy_pw_L3nA/o.jpg,False,https://www.yelp.com/biz/gorilla-coffee-new-york-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,153,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.68085, 'longitude': -73.9756699}",[],$,"{'address1': '472 Bergen St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['472 Bergen St', 'New York, NY 11217']}",13479873766.0,(347) 987-3766,3156.859606766922,K06,155250.0,67649.0
50004089,eclair bakery,Manhattan,305,E 53RD ST,10022.0,2127592253,Bakery,5/30/19,Violations were cited in the following area(s).,"02B, 10F, 22F",", Hot food item not held at or above 140Âº F., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12.0,A,5/30/19,9/23/19,Cycle Inspection / Re-inspection,40.75658447,-73.9667237,106.0,4.0,9800.0,1085117.0,1013460101.0,MN19,bvc5P9vmRiNhyVWjd5bVcg,eclair-bakery-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/CaItgBZv9Kd2jto1rV2JCw/o.jpg,False,https://www.yelp.com/biz/eclair-bakery-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,587,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'macarons', 'title': 'Macarons'}]",4.5,"{'latitude': 40.756689, 'longitude': -73.966617}","['delivery', 'pickup']",$$,"{'address1': '305 E 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['305 E 53rd St', 'New York, NY 10022']}",16464298555.0,(646) 429-8555,6156.82625750047,M06,154501.0,51231.0
50004276,ocabanon,Manhattan,245,W 29TH ST,10001.0,6466697879,French,6/25/19,Violations were cited in the following area(s).,"09C, 10F","Food contact surface not properly maintained., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",6.0,A,6/25/19,9/23/19,Cycle Inspection / Re-inspection,40.74840976,-73.99422185,105.0,3.0,9500.0,1014282.0,1007790013.0,MN17,R-biStUvl2zuhIQFk40GsQ,ocabanon-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/FNrsHOYTQ_FMBdKMyRuzqg/o.jpg,False,https://www.yelp.com/biz/ocabanon-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,430,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 40.7486725, 'longitude': -73.9945145}","['delivery', 'pickup']",$$,"{'address1': '245 W 29th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['245 W 29th St', 'New York, NY 10001']}",16466697879.0,(646) 669-7879,4823.196548148725,M05,120248.0,28630.0
50004377,arepas cafe,Queens,3307,36TH AVE,11106.0,7189373835,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/14/19,Violations were cited in the following area(s).,"04M, 04N, 08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies., Live roaches present in facility's food and/or non-food areas.",10.0,A,6/14/19,9/23/19,Cycle Inspection / Initial Inspection,40.75576248,-73.92799428,401.0,26.0,5700.0,4436871.0,4006060001.0,QN70,_uln4MCsceNH4dCQNoALNQ,arepas-cafe-astoria-4,https://s3-media1.fl.yelpcdn.com/bphoto/yxDFahpbUrMA6_6pWOzLtQ/o.jpg,False,https://www.yelp.com/biz/arepas-cafe-astoria-4?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,916,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.0,"{'latitude': 40.755835, 'longitude': -73.927691}","['delivery', 'pickup']",$$,"{'address1': '3307 36th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3307 36th Ave', 'Astoria, NY 11106']}",17189373835.0,(718) 937-3835,7930.3065377075645,Q01,79180.0,78793.0
